"","hsa-mir-592","hsa-mir-940","hsa-mir-3651","hsa-mir-206","hsa-mir-4326","hsa-mir-3648","hsa-mir-1976","hsa-mir-3687","hsa-mir-375","hsa-mir-217","hsa-mir-496","hsa-mir-3662","hsa-mir-1254","hsa-mir-944","hsa-mir-137","hsa-mir-378c","hsa-mir-1262","hsa-mir-760","hsa-mir-421","hsa-mir-639","hsa-mir-3917","hsa-mir-3193","hsa-mir-1305","hsa-mir-3170","hsa-mir-3615","hsa-mir-1293","hsa-mir-3610","hsa-mir-133b","y_train"
"131",2.16371912223,1.28289258369,0.495125695451,0.2687,3.02972821458,1.01698222184,3.26295878749,0.495125695451,7.76165054351,7.36640695503,1.01703397351,0.690853227386,0.863113571925,6.05570033551,0.4952,2.99308856074,0.863055993489,0.2687,0.690853227386,1.15596331881,1.5071951463,0.2687,1.15609119581,1.15612786105,4.06744853418,1.38378614873998,1.50715830212,0.2687,1
"163",0.919280185,0.2366,1.2785322409,15.5768385487,2.39988384382,0.2366,3.14442656874,0.6698229480272,11.1911643876,3.84472117067,2.44777897575,0.2366,0.617898456942,5.92382222819,0.2366,6.94773912053,0.919262558801,0.65428994584414,1.3808160102,0.38132707740428,0.2366,0.56001884155935,0.2366,0.439809689444,2.58262981041,1.72986565189,0.2366,10.155840217,1
"61",1.76047472345,2.11883724975,0.3988,13.3488340075,3.21395838692,0.844738929471,3.48407413211,1.45995483129,6.45304067271,3.89252847973,1.7604410003,2.065,0.398736271612,7.52431128163,0.2131,3.52452247511,1.76045974338,0.710794479694,1.95076661522,0.844785711096,1.18489508724,0.2131,1.4601025759,0.3988,1.89008259074,2.2208464751,1.54119189307,8.89122447255,0
"174",1.69256250123171,3.91883922996,0.8019,9.5385638513,3.07630075954,0.8019,3.84615172437,1.42325090025018,12.7080199207,3.51200332666,1.04976511110865,1.34120985328822,1.06138037072829,6.91518770671,1.4438997812033,2.2379,1.31428541576,0.8019,2.4491,0.67567804087541,1.43103266634418,1.99050725995,0.8019,1.69161764038,3.91889398517,5.48740491371,1.31428541576,6.38406236539,0
"141",0.666944545264,2.98818333835,0.4358,1.79426611635,3.25937445696192,1.69773089688104,2.32089060353,0.1603,6.03659997166,4.09617928058,3.05092409865,0.555992992157,1.63954097057,4.75361003795,2.87715487832,0.6669,2.14036048646,2.54078027779,2.65292290368,0.1603,0.1603,0.666938056131,1.58405877413,0.555992992157,2.56966629111,0.1603,0.769870713495,2.14032486777,0
"206",1.18226504267,1.5997912436,3.18964261345,12.4062504994,3.44636051951,1.82325935731,3.85349203808,0.81692066,10.216956045,3.44637670853,0.3264,2.01667966405,2.18723076269,8.74665515306,0.5924,2.47760717588,1.33528323893,0.7443870664899,2.10447207404,0.56650635452803,1.01673982088838,1.18230758357,1.33529084228,0.5924,2.33971936349,5.3253936321,0.592407993587,6.08257229938,0
"229",2.3817947586,2.77221711965,1.55773356926,1.55771680853,3.58682769088,2.08405451543,3.54734901278,0.720711225867,11.7345411371,3.46508661202,0.720711225867,0.7207,0.4049,7.03609390874,1.03210703243019,3.02280305725,0.4049,1.70838780703,1.55769789096,1.38955186181,0.979643881631,0.4049,0.89630605293228,0.4049,2.62844827591,1.38955186181,0.7207,0.720711225867,0
"166",1.53270496449,2.94724346032,1.34996044985,2.1513,2.09434479696,0.755668782055,4.02845281292,0.426755375221,4.87772086168,3.85054380077,1.53269013769,0.6006,0.71180507466738,5.30574454676,2.40681830413,2.54084767654,0.2291,0.426755375221,0.89573629811,0.89573629811,1.76960870163,0.56657469886565,0.600604840173,0.8958,3.38769304487,0.755699962739,1.69482776859,0.755704309555,1
"187",1.79792661984,1.99004597325,0.580631473901,5.0639643227,3.54245023594,0.801850714986,3.63161802797,0.801806283428,6.40894932161,2.19907291701,0.580631473901,1.51493738921,1.08044567369,8.46652644515,4.67370410414,3.2360605641,1.31401263441,0.580562777954,2.6612977812,0.1685,0.45593137198,1.31400261181,1.24030559793,0.4558,3.23604237896,3.36303254878,0.45593137198,1.63489611024,0
"117",1.67745381244722,3.92897398955,0.3746,5.30533557106,1.12824071916,4.3201348516,3.21752811669,2.44554134369,8.96319853291,3.12249923967,2.09128083669,1.14343674725387,1.12824071916,8.25497575162,1.1351169312549,3.84221849014,1.75352666814,1.98727687108,3.02069507033,1.47449207084,2.52196432416,0.671710120641,1.12822596857,0.671710120641,3.61665055737,3.39061542642,1.62075020443,2.52202125446,1
"38",0.630462623939,2.69627560158,0.3494,7.58929575507,1.40288349237,0.3494,2.97296164955,1.41562859417833,8.57313283976,2.3535952852,0.6305,0.6305,0.630462623939,8.04196616105,0.3494,4.23376047617,1.06775073957,1.24498038285,2.56883955863,1.06772313593,0.3494,1.06781371824,0.3494,0.630462623939,4.31549872294,1.79347467884,0.865595795189,2.00524471217,1
"74",2.90129256879,2.92510144595,0.81470402356428,2.92510552947,2.97161993523,0.1692,4.06005214545,0.45765141883,7.55583877947,1.45530171895,2.35233438174,0.1692,0.90386355795,7.52107197186,0.582830947491,1.38832246387,0.697969672101,0.697969672101,2.16483907662,0.320622829854,0.99672033249,0.3206,2.16490427568,1.1663,3.35167888878,2.72241315725,0.1692,0.582830947491,0
"208",3.75237814861,2.07511083965,1.32900982007,2.19907718107,3.24899031853,0.2498,3.64749092931,1.52795203293348,7.91226408756,5.03379405016,0.959977361986,0.4627,0.648153233786,7.32349497504,1.37257423205442,4.93033266535,1.62267372864,1.32905018515,2.96450327032,0.648121918258,2.25724760581,0.812431742172,2.19902438192,0.9599,2.51752561405,0.959898247335,1.93950345091,0.2498,0
"151",1.139,1.63421935749,1.7675,7.89031838319,4.22759898556,1.0969625650934,3.79960737828,0.3792,8.54466187868,2.46173315312,0.6791,0.9273,1.13906438122,8.24073731409,1.00213678244877,2.20385446914,1.13906438122,0.56574387985513,1.32363205843,0.51605209393831,0.3792,0.76814736216226,0.9273,0.68938039286941,2.68042818799,2.38077350368,1.13913006704,3.36708262944,0
"89",0.4113,2.21051807078,0.2202,12.1008482706,1.52696771269994,0.579841658555,2.44702232758,1.40555571293,8.36146872611,2.53175928766,1.21377737827,1.31292863545,0.730899671114,8.4334107342,0.83656233892436,3.2089525319,1.10723650848,0.579841658555,1.79655805634,0.2202,0.867555562723,0.867555562723,0.2202,0.5799,2.95642301918,2.10386322194,0.57993189665,6.36012596525,0
"190",2.32384671607,0.77153597261,1.74711109817,2.2543,2.39023079985,0.771485612041,4.12910400034,0.3053,6.30395310386,3.8977660649,0.65274201445756,2.390237951,0.77153597261,7.18926885245,1.06921804319894,3.41452660151,0.77153597261,0.77153597261,1.40586331811,0.557141573025,1.64206727365,0.61977262838526,0.557141573025,0.66069176969421,2.39022113467,1.27146774657,0.958064800204,1.07459383578604,1
"104",1.90853822293,4.32230292505,1.54990791937,3.74357669345,4.15394952158,1.67967381961,3.3347553619,2.10612988051,6.9067346743,1.90854513688,1.2492828333,2.76217469391,2.10612988051,8.40734370562,1.31173421717801,3.07671783903,0.351,0.633095232182,2.76213697337,0.351,1.40744322613,0.351,1.08487410303968,0.868954026622,3.02878720487,1.67966726182,1.40744322613,0.868954026622,1
"85",0.722478295275,2.55468990659,0.722478295275,2.70600965452,1.97278550202,0.722478295275,4.46768242141,1.56073554441,7.98419415143,0.722478295275,1.71156727684,0.406,0.98186803061,6.88273567344,0.92483398356572,4.4887457376,0.406,1.56076908737,1.3924,0.406,1.56073554441,1.3924,0.85501205752882,0.722478295275,2.84302552977,3.08326308276,2.38549815028,2.5202163193922,0
"9",0.2743,0.877847926828,0.48655779957593,7.94387835188,1.62958121307,1.40093719436276,0.2743,0.877847926828,7.5499100841,1.41973031767,1.03355600759,1.03358547065,0.62097292133257,9.79834123662,0.2743,2.37530424095,0.877847926828,0.2743,2.90538519699,0.877845180369,1.3609485412444,1.30209526943,0.61705408130146,0.49852880709762,1.1741,1.17406142302,0.504685753437,3.62161615535,0
"136",1.6519935651,2.24772704406,1.05052039396,1.05052039396,3.08724815892,0.3423,3.13204572186,0.3423,7.42968379954,4.26390814524,1.38232097454,0.6188,0.618757596483,6.54946688252,0.3423,2.32688931269,0.6188,0.618757596483,1.22584605723,0.3423,1.38220060587,0.3423,0.3423,0.6188,2.6681837495,1.65191443956,0.3423,1.81876376847653,0
"17",2.19694519449,1.3427868295,1.01739411461,3.31656339665,2.72977087953,2.67292728662,3.78699239262,1.18920881966,7.76917399917,1.48155028821,0.822284727919,2.34973062729,1.60812607646,7.03719418964,0.3289,2.19693930487,1.60811721837,0.822253680171,0.596563694804,0.596563694804,1.72444766364,0.596563694804,1.01739411461,1.0174,3.31649609452,3.58628573964,0.822284727919,0.596563694804,1
"150",1.61280906872616,2.36589913023,1.47535941883,5.65148034078,3.43208285632,1.47535941883,4.64613327517,1.62164056441,7.22291690303,3.84349626377,0.672198417408,0.672198417408,0.3749,6.94227207161,2.28034682498,3.07377680747,0.6723,0.672198417408,2.59574515889,0.63176703526743,1.47540152034,1.87611428708,0.918661929277,0.6723,4.40471062464,4.61146537093,0.6723,1.87619027392,0
"181",1.93625431,2.19566041383,1.78665976931,7.20218556631,2.88916485264,0.46145622458,4.04044580493,0.46145622458,12.7365145414,3.43306760638,2.56078135564,1.08428792241511,1.61976048994,6.28004782517,0.6466,4.21166773586,0.2491,1.2137380818,0.957848469274,1.5284404776,0.95781743707,0.810535171304,0.957844942644,0.6466,3.06187914756,1.21371209329,1.32637848349,1.52849803045,0
"108",1.43337659001,1.34834109461,0.388697624144,13.6634367676,2.53428257594,0.388697624144,3.42502820671,0.81568973407437,5.27525051092,5.8592859179,2.57234829271,0.7904267741678,0.51812408737779,6.05987336585,0.2074,5.67511773567,0.946881591596,0.2074,2.37144472515,0.40778508909551,1.58970704873,0.2074,0.53811716296221,0.2074,2.49528608647,0.694589750346,0.388697624144,10.1272566691,0
"25",0.718733438914,1.35031473544,0.1752,11.373134344,0.331409249333,0.331409249333,2.82163193421,0.718617746484,4.11032273782,3.10757223318,1.78812245421,0.3315,0.331409249333,6.51205286847,0.76035670628609,3.40005244361,0.600780233002,0.1752,2.03542071148,0.827638866804,1.27534208083,0.82770320573,0.331409249333,0.1752,2.43048679681,2.8733837292,0.71868713565,5.3812399075,1
"223",3.52448599646,2.59329046351,0.907354396841,2.0988,3.7048366114,0.523897308083,4.29324965503,0.523897308083,6.66492057475,4.12247319908,0.728359365837,2.3671,1.85878197522,7.71000215738,1.42763100388628,1.94326306759,0.907406833728,1.06666844251,1.21002006907,0.2856,1.21007868899,0.728359365837,0.5239,1.67305928908,3.63027437813,1.85869850704,1.76893713946,0.907406833728,0
"40",0.831003942832,0.333024132914,0.1761,3.80549890081,1.47907948453507,0.1761,2.21251243913,0.1761,5.5291346201,2.5687878165,1.49438602733,0.84557776585624,0.1761,6.25350263079,0.721666187135,2.74673234504,0.603368749868,0.1761,0.721649642852,0.333024132914,1.35495821234,0.830994342163,0.1761,0.4745,1.79348281846,0.830996093805,1.35492776655,0.603368749868,0
"127",0.779999390602,1.57159787281,0.7362078685506,5.62680004242,0.620919762791,0.620890911274,2.50130327338,0.442067341267,12.1479517769,4.11410331443,2.1972597282,0.2379,0.4421,7.12521724713,0.442067341267,4.68621081794,1.48177928297,1.28350167026,1.5716182259,0.2379,2.01719864926,0.442067341267,0.6367937768508,0.5001941499295,1.65610922572,0.923290495002,0.442067341267,3.46481659779,0
"203",2.06542090984,1.76093105591,1.13396959016,13.4277706129,3.45352268697,1.13401393486,4.01184659769,1.37457404012,7.55575228995,5.0380775893,1.58068607565,1.13396959016,1.76098848547,7.13311817736,0.4836,3.90084705528,1.37453650612,0.70939653923126,1.58066376322,0.52731855201308,0.4836,0.4836,0.4836,0.4836,2.71697328678,3.02992809947,0.4836,9.06123704515,1
"101",1.63098019251,2.01816928497,0.466113944556,10.9758435014,2.90352467246,1.87564566138,1.87552249475,1.33653715781,6.20245328663,3.54557978102,1.63104602786,1.33649072314,1.10039728248,6.97596937779,0.78093793971039,2.70692767747,1.10039728248,1.2233169291,2.20867536124,0.817830941616,1.63114284649,0.2518,0.65719526490289,0.2518,1.3364435526,0.2518,1.94872662531,7.01474184518,0
"171",0.8813,2.87088859828,3.35926752016,4.88892215664,3.0280932057,5.5641263339,3.89657925871,3.23572177512,12.2017351291,4.43492957913,1.63460025046,1.32318204553521,0.881262948432,8.3148602631,1.52347025992913,2.69442278142,1.4243962189,1.42442164671,0.881262948432,0.85061794060772,1.81808460629,0.8813,1.1783,0.8813,4.0140290393,4.4349457937,0.8813,0.881262948432,0
"119",1.56239165958,2.2657754658,0.573598715309,3.93169980242,1.18246381289,0.370620372791,3.02327635477,1.6092075434,5.94842786325,3.85588172957,1.69878517912,0.257339502572,1.30149531633,7.52849865683,0.4758,3.0405603052,1.41150098132,1.05261713206,2.83859552681,0.1344,1.05255004636,0.832917705665,0.751556425867,1.05267190538,2.75760863775,2.20589583026,0.982883991155,1.11909127601,1
"3",4.15585005867,3.00185522893,0.4335,2.64570069982,3.48097477804,1.36591284322,3.03314499331,1.15497338757,12.5356160288,3.85752427315,0.233,0.7664,1.0367573997,7.54520282787,1.54985472993,2.96993385465,1.71302461076,0.433549890332,1.78811442321,0.609593274136,1.85957996819,0.81286975626521,0.92615326413628,0.766478492386,0.907958760477,2.90398503351,1.71303852488,0.4335,0
"182",2.70569085451,1.31779549954,2.19627498354,9.76613539959,3.49839467519,1.76052082328,3.42003310515,0.922605135586,6.34813089215,3.57269651113,0.533866738982,1.99485278428,0.804284248412,7.56419762512,1.2287,2.14846169517,0.804314738761,0.61871358097435,1.93974084179,0.2007,1.03195331745,0.68214634157429,0.533866738982,0.80810558361638,2.92007113704,3.08139676899,0.83095060009301,4.89065580252,0
"103",1.1199171012,1.46471740875,1.46472235659,12.1884243703,2.84001911017,1.74273886362,2.71664786091,1.74273886362,7.01005482415,4.5954077558,1.46466629594,1.00202436599855,0.910744731791,6.42748398983,0.74521748689686,4.14734797373,0.97509371843606,0.3711,1.97578194441,0.3711,1.30262022546,0.3711,0.3711,0.3711,2.50930932661,0.666008607018,1.74272775813,8.8703732294,1
"29",2.92805123684,1.76721865219,0.378982450858,3.9329984833,1.0367931872,0.378982450858,3.11480785819,0.2019,9.90061575975,3.87502435435,0.678932411895,2.00175951481,0.678932411895,8.61508765459,0.2019,3.23480371525,0.678932411895,1.03681773526,2.95624282409,0.53668604657,0.808229193919,0.5368,0.67179451637698,0.5368,2.92806274825,1.23394353484,1.13868557259,0.808229193919,1
"149",0.629804177271,3.64314847833,0.349,2.1882813433,0.864756611707,1.40166098639,4.00466431112,1.24390234025,11.7398345877,3.51088363185,1.06670124216,0.6298,2.0037376105,8.20547211096,0.99851483714604,4.37181711941,1.24386154136,4.46418696569,1.40166133502,2.35191906696,2.35193354368,0.864753062227,0.82856905589711,0.6298,3.57850155257,1.67329197605,3.28651632946,0.6298,0
"158",2.3246126779,1.139352284,2.07294667717,3.29573993387,3.8710570962,2.32464756833,3.83091913051,1.92850784476,5.84626733676,5.94348578558,1.92846794254,3.35353059728,2.20426478558,2.43570834136,2.24040886726586,2.96637596089,0.849510447438,0.849510447438,1.92846794254,0.4864,1.13936082986,0.85910453524136,1.27376066871494,1.23560421503708,3.23563213996,1.76789851892,1.58722595184,0.4864,0
"202",0.5338,1.36017120208,1.69552356519,2.0477,4.823461686,0.533886522074,3.710382801,0.916368230114839,8.08571499705,4.87936061275,2.45353115935,2.39341560879,1.08364709013,7.22986403122,3.71032540885,2.12372591687,0.922691533375,0.2915,1.08368343056,0.741347406381,1.22864808665,0.533886522074,0.7413,0.5338,2.67204934345,2.72186146258,0.2915,0.5338,0
"75",1.05147906456,1.65320098872,1.4791,3.02691678164,4.03337932865,1.47908819899,3.59499598521,1.05146603196,7.72760902838,1.6531942721,1.47908819899,2.3024,1.05147906456,7.77779794671,0.778284250506,1.8085292718,0.778284250506,0.441,1.05146603196,0.48329758981663,1.80852412856,0.778284250506,1.6531942721,1.6532,3.02694327914,4.3938376393,0.75437203681472,0.778284250506,0
"33",2.26152249717,2.04700069171,0.882320676136,2.58494734012,2.95359240055,2.76198862895,3.4514956143,2.06785563327,10.3065587527,3.808568368,1.54971702772,1.54973754465,2.06790250078,7.3560477844,1.42584495299,2.49531840254,1.48922284365,0.239659037363,2.90801713351,0.507624569671,1.63622062183,1.01726116354,1.39315974519,1.254276003,2.81226868103,3.21927352186,0.882363138217,0.1641,0
"112",1.30213520442,2.51697262531,1.09770761657,2.14422975012,2.81284704223,0.723788160596,3.68820350836,1.56291160533,6.48299579517,2.67245095818,2.77900289072,0.406815718842,0.573975682519,8.36071854417,1.0977,3.36235858922,1.20352990288,0.983488236342,1.71387899659,0.573989681483,1.20352990288,0.2177,0.573975682519,0.574,2.6724752438,1.783738737,1.39438659425,0.4068,0
"232",1.8988730808,2.3834711654,2.74555760736,13.1933778326,3.74477218809,0.58124709524,4.34716698075,0.3197,7.60931380051,4.51308766845,0.58124709524,1.9918,1.57759981832,7.24419929651,1.31532022802,2.79801358123,0.3197,0.3197,2.23932272021,0.71330741846219,1.57762096047,1.3152948703,1.79953778645,0.3197,3.51359472279,3.9204971898,0.58124709524,8.63298295426,1
"115",2.10759469654,2.43641879176,2.28137575526,6.05246586788,2.36100253733,3.03050286285,4.45697199642,2.64165376972,6.8752624338,4.62766245966,1.40861355895,0.869827717101,1.07258074871,7.60457031602,0.94668622846286,4.30424471878,0.3514,1.27008057017152,2.70405391758,1.25038001185,1.68099286314,0.869827717101,1.40864221161,1.07259127341,3.12478712053,1.9487411281414,2.10756823874,2.10760791445,0
"13",2.93136427269,1.85249437617,2.14229716183,3.20712857867,4.57882534862,2.32699911369,3.35608679812,1.76996670307,9.39285645674,5.19974164621,1.58908873978,2.49051477815,2.54120593561,10.1028891641,1.51481985175257,2.59005560501,1.14087616937,2.32692271616,2.20646668979,0.62024870812924,1.48941831953,1.48945458308,1.21985221581295,1.38229404322,3.43857149945,0.2641,0.90013510083426,2.75916015714067,1
"231",2.29576394572,2.29583191387,0.2178,2.1445,3.68861788947,0.406991142894,3.77697254116,0.724069794499,6.69321963538,2.9714377959,1.71409405917,0.4069,0.723996635135,5.82585555793,2.94111463219,1.91445363557,0.723996635135,0.723996635135,1.64063862007,0.2178,1.48149496577,0.406991142894,0.723996635135,1.39467102662,2.84624812831,0.983803865697,0.983801055358,0.57414285493,0
"209",2.52341820424,3.39214753739,0.282,6.29867644878,4.93441008266,0.898028082922,3.16797524373,0.898037121874,9.5275698187,1.44736022062,3.1680121221,1.9284336981,1.5572508858,8.27687208627,0.5178,2.77162755888,0.898037121874,1.05617292019,2.72535457927,0.517788235289,1.44738197286,0.898037121874,0.5178,1.1986993262,4.48368254413,2.41080223096,0.517788235289,1.44736583015,0
"179",0.2533,0.821912136899,1.88246931077,12.7525986504,3.11719731998,0.2533,3.8893742043,0.468698840096,5.30658515841,6.91369497618,2.38466870679,1.54556666797,0.468698840096,5.81441207793,1.07905210013464,4.014535724,1.22867337583,0.5619894622109,1.72379888453,0.2533,1.10539810795,0.4687,0.468698840096,0.2533,2.87450890653,0.468698840096,0.2533,7.712979835,0
"191",2.1125003433,0.841142345008,0.707676053722,0.8412,2.77763674701,0.707676053722,3.41373577366,0.963294210289,8.13874360028,5.89280479878,0.62177682751143,1.94471913775,0.396801337224,6.75516320607,0.9634,3.70394636368,0.212,0.75152817669645,2.05873805212,0.396801337224,0.707674975715,0.560594837288,2.05869038091,0.841160907812,3.30238585714,0.841139077399,1.2777670091,1.31573582682395,1
"128",1.4831388094,3.82448798686,0.58867813997443,10.5471889595,1.37626835472,0.2624,2.71941004063,0.2624,8.13805978781,2.58199455453,2.13473889698,0.8464,1.26084831507,8.06144750193,0.2624,3.67477491489,1.92332985958,1.99730364987,1.92330216484,0.484339103453,2.58192383374,0.2624,0.2624,0.4844,3.37531210157,1.76298351666,2.1346577851,5.65189881846,1
"157",2.1372461902,2.13727584096,0.798319782754,2.088,4.49689515986,0.1989,3.21359010808,0.1989,9.47914553354,3.21360387596,0.67239369835492,1.12590987637,1.61786262282,7.39489663105,1.9840578787,2.4021986785,0.67014002773,0.798246532321,1.54664493273,0.1989,0.373671261045,0.83960820994586,0.373671261045,0.1989,3.44659233152,3.68076012909,0.915997402395,0.7982629984,0
"129",0.2442,1.50796266118,0.67420767217852,13.2515450742,1.68388893716,1.19600931407,3.67826644505,1.30766383808,6.51051617162,4.73505830875,2.48805088379,0.4529,0.797146263303,6.68358881486,0.2442,3.6988821418,1.19595725906,1.41129436645,1.91305571332,0.797214893316,1.9820538169,1.41126414209,0.45298712439,0.4529,3.52493253646,3.42943175706,1.91310447148,7.23942101404,0
"121",1.45942217577,2.22492396077,0.76548446151,13.016599361,1.54833537781,0.765366765465,3.76542639567,1.26279642712,7.85788604206,3.83784174748,2.16983164999,0.432853643806,0.62681252916486,6.13175087247,0.608709838663,3.78392350365,1.15367065746,0.906766972142,1.71139891656,0.906733594347,1.71129978495,1.03551255996,0.906766972142,0.2326,2.76010936385,2.64372037103,0.765366765465,9.13807699097,0
"106",0.897099100339,2.58898172412,0.770242769778,13.2734647569,2.55087006729,0.304764559058,3.44316016864,0.77028621175,7.2609452964,3.61913862118,2.2984822346,0.39350376082,0.39350376082,6.37491240672,0.956594394594,4.2382046184,0.897101927192,0.631104598446,1.52673900188,0.210153624174,1.48695139817,0.702352589728,1.02176723128042,0.897056615337,2.38757049886,2.3212808935,0.631067734855,9.53386296236,0
"72",1.67738432507,3.56184368599,1.1905727734,11.1301620742,2.65835119049,1.30197266578,4.48770387077,1.06986634444,8.58670488152,2.69958852914,1.83382575744,0.2427,1.30197266578,8.08925488842,1.38393343200517,3.1201560397,1.06987262917,2.0407231866,2.22161050968,0.450390344673,0.450390344673,0.63190970019,0.2427,0.4504,3.05802682607,3.69027061355,0.450390344673,7.24060519213,0
"180",0.5961,2.11283295916,3.98508207376,8.92853423028,3.5392123818327,3.38742627291,3.70292405772,1.01662226403,5.35410997922,1.72340900655,0.821614270299,0.821643980406,1.72338323069,7.05792845979,0.3286,2.4191445184,0.3286,0.3286,1.83104697513,0.596065262347,1.18840545774,1.01660979796,0.5961,1.4805,2.61258018006,3.07348263973,0.79143436344939,3.67425441831,0
"219",1.75615583063,2.95179996564,2.12720566657,3.71015817202,3.52383087548,0.2608,3.91355720863,0.2608,11.1518312731,5.20424215682,1.57608061789,0.9933,0.842035226743,8.01572225077,0.4816,2.95183845187,0.2608,0.2608,2.06023901606,0.56012759739702,1.255202135,0.993290374803,0.90109564000824,0.2608,2.36772584484,2.12719146919,0.2608,1.25525077825,1
"20",2.51507270358,4.70134251152,3.16940616156,3.77747863379,3.641837748,5.40668803135,4.6194771503,4.94171142544,9.79814793832,3.9595983473,1.1572544874,0.6917,0.495809428153,7.49522025414,1.58774707769133,3.20200376023,1.15727217645,1.7910467918,2.02704989064,1.28416408485,1.50867880616,1.28414176287,0.2691,2.0270792132,4.32693695777,3.56900139489,2.16540738266,0.864129865987,0
"39",0.595732935949,1.01613620859,0.51787306949952,10.8880197003,0.3284,1.2456932605505,1.60647087112,0.3284,2.78231918264,2.41845066113,1.18784068841,1.0670643837188,0.3284,8.00357769991,1.33596927055122,2.78231918264,1.18784068841,0.3284,2.11211296052,0.56503262830991,1.26696603437676,0.5958,0.3284,0.3284,1.18787580338,1.95786720694637,0.5958,5.49908470748,1
"31",1.40819021151,0.99453940471,0.56637875130397,13.1907039697,2.36042685081,0.319646219212,2.9446878906,0.1146,6.89108708898,2.79796014952,2.55567419037,0.220762878507,0.53520753678483,4.13940861247,0.499173998209,3.27558991839,0.319680881637,0.499204604895,1.16383540476,0.412217099216,0.994497983856,0.319680881637,0.319680881637,0.7326,1.05324353287,1.45241939412,0.80251036862,8.42999733776,1
"10",2.59897678744,2.80287422218,3.84154427707,5.42120336501,2.89491056474,3.47464320623,4.17112847443,2.48502541418,9.91354743931,4.94917436407,0.79053724122977,2.89496276139,0.940850241816,9.90798411347,2.2261467135,2.2261467135,1.91038214958,1.0728751374567,1.91039635095,1.50554468459,2.48500488599,0.5458,1.24655318941855,1.2507,3.21376130039,2.98144089073,1.1680471353051,1.50557832622,0
"76",0.728933293316,1.50631632453,0.9414,10.3531764468,3.75398509786,0.609646452311,2.30584654634,0.839014549109,5.78930886372,4.0457936006,2.45175607678,1.21095419652,1.29053878405,6.36212230437,3.25501954232,1.85988763561,1.21094120435,0.88164548003416,1.2906451492,0.33678908743,1.36609126545,0.58851878107786,0.609684030993,1.5063,1.80659359052,1.6938656554,0.33678908743,5.09317073821,0
"197",0.5117,1.31618543775,1.54390307753,3.95188092119,0.2784,1.31611290134,4.20595843081,1.03273408089955,8.38062128768,1.91350747531,0.69009132590414,1.1873,1.74045345328,7.07565021025,4.75326567123,3.40313406327,0.888637904751,0.51166850603,1.99278761143,0.51610235959849,1.04563612191,0.51166850603,0.2784,0.2784,3.14992505777,3.59324978403,0.85842884361868,0.888686954355,0
"42",1.3934,2.90840294776,2.49780916726,3.26296063233,2.71764187807,4.37540968368,2.95233806351,4.30931327378,8.43040711209,4.92051696095,2.30773828452,1.1124,1.11237828058,8.92220085923,0.5507,3.07683397759,0.3015,1.39334363584,2.952340808,1.39338960775,2.43720815108,0.763220655522,0.763220655522,1.62844720642,3.33120304883,1.51572851248,2.37390881741,0.550753187954,1
"183",2.25760522392,2.14994247781,3.66556801271,2.9775,4.86752254804,1.90701699439,3.09828250751,0.754943633158,7.53622051931,1.44311159328,1.4431,3.74164087396,1.76833749957,8.83888419046,1.02248458809,2.25752325929,2.35769364964,1.17352147464047,3.36215672685,0.80110186651138,1.02243776055,0.4263,0.4263,2.4514,3.66553449794,1.02248458809,1.15962067988307,2.64363574035197,0
"194",1.5192566062,2.3217703421,1.04719868439,12.3163646756,0.341,1.37840370693,3.12636627977,1.22228540196,10.0272242979,2.83437888738,1.04719868439,1.5192566062,1.22228540196,7.57615171144,1.25736060710965,1.87428538298,0.616610365255,0.341,2.15904340507,0.52045146898002,0.847918967795,0.847918967795,0.847910138034,0.341,3.25280289963,3.57668931848,0.341,7.24453077665,1
"19",3.24079248011,3.08243008623,2.7654039274,2.38585912074,3.22575156316,2.51559685674,3.53802157375,1.78977656852,8.70008931077,3.22575774807,1.74807493854,1.18765716824,0.668891326169,8.17149431006,1.28286587423503,4.06414128476,1.12404863487,1.66105701188,2.05152239291,1.24863892254,2.84653163881,1.46952315763,0.1353,0.66880448171,3.01389149263,2.18229417277,1.3071442364,1.0574543895,1
"16",1.25305621761,2.74561629234,2.98504205265,10.7271822562,3.6527552495447,2.04001960067,4.85874872356,1.1443178165,8.47799723011,3.10583629678,1.25301653255,2.36470933981,0.758443889194,8.95052710242,0.4285,2.58858120881,0.428498858858,0.428498858858,3.92416684839,0.74716531140445,1.02679902922,0.6029,0.2301,0.6029,3.16268013565,3.74963740884,0.428498858858,4.62596804569,0
"15",1.33688106999,0.627622862845,0.62769233794,12.7187695173,2.73727526652,1.13697539374,3.28097775081,0.522106524301,10.3815903617,4.55843830831,1.06355551367,0.986191289437,0.726057806096,6.30855728502,0.1493,4.08937608052,0.726057806096,0.46744830461907,1.06356675324,0.1493,1.20674411543,0.726001448292,0.1493,0.1493,1.66899156151,1.93891370527,0.522181270986,7.75744405047,0
"26",0.54314034139,2.35464790053,0.2046,10.8825421996,2.17155639664,0.936772662305,3.38525543075,0.54314034139,8.04293623612,4.41065942683,1.64778705549,0.936854465124,0.383755264817,5.6327271606,0.3838,3.29849696468,0.936848565682,0.6458168708844,1.96176138985,0.3838,1.15001923644,0.3838,0.383755264817,0.9369,2.17156711961,1.71621896816,1.42015116514,6.27047819071,0
